account_id,product,amount,bucket,is_asset,is_liability,is_off_balance,base_haircut,asf_weight,rsf_weight
A04573,corporate_operational,1679055.3578676586,2d-7d,False,True,False,1.0,0.5,0.0
A04574,treasury_hqla,1372053.3010871313,>1y,True,False,False,0.05,0.0,0.05
A04575,retail_less_stable,1015509.6444904236,2d-7d,False,True,False,1.0,0.9,0.0
A04576,loans,6545611.411212262,>1y,True,False,False,0.65,0.0,0.85
A04577,loans,3617655.286253595,31d-90d,True,False,False,0.65,0.0,0.85
A04578,loans,3397183.9041489596,8d-30d,True,False,False,0.65,0.0,0.85
A04579,retail_less_stable,5977230.228966743,8d-30d,False,True,False,1.0,0.9,0.0
A04580,committed_facilities,1755558.2267148704,31d-90d,False,False,True,1.0,0.0,0.0
A04581,corporate_operational,15204374.69499278,2d-7d,False,True,False,1.0,0.5,0.0
A04582,treasury_hqla,1408067.9465422677,>1y,True,False,False,0.05,0.0,0.05
A04583,treasury_hqla,802605.824791534,91d-1y,True,False,False,0.05,0.0,0.05
A04584,equities,3180884.7958156634,>1y,True,False,False,0.45,0.0,0.85
A04585,corporate_bonds,2528205.3414315865,91d-1y,True,False,False,0.2,0.0,0.5
A04586,equities,10306376.602608422,31d-90d,True,False,False,0.45,0.0,0.85
A04587,corporate_non_operational,1757684.4764758416,overnight,False,True,False,1.0,0.5,0.0
A04588,retail_stable,14190055.260666898,2d-7d,False,True,False,1.0,0.95,0.0
A04589,corporate_operational,3524164.428612786,8d-30d,False,True,False,1.0,0.5,0.0
A04590,loans,1277771.0202067674,91d-1y,True,False,False,0.65,0.0,0.85
A04591,retail_stable,6310178.355059439,overnight,False,True,False,1.0,0.95,0.0
A04592,retail_less_stable,1674968.6324512777,8d-30d,False,True,False,1.0,0.9,0.0
A04593,committed_facilities,2710576.8227829784,91d-1y,False,False,True,1.0,0.0,0.0
A04594,corporate_non_operational,7283795.612149163,8d-30d,False,True,False,1.0,0.5,0.0
A04595,loans,3780977.805161195,8d-30d,True,False,False,0.65,0.0,0.85
A04596,loans,6629378.3970151795,91d-1y,True,False,False,0.65,0.0,0.85
A04597,loans,17078410.863694414,31d-90d,True,False,False,0.65,0.0,0.85
A04598,retail_less_stable,11983231.904605273,31d-90d,False,True,False,1.0,0.9,0.0
A04599,retail_less_stable,1448088.633431345,31d-90d,False,True,False,1.0,0.9,0.0
A04600,committed_facilities,291275.9344175469,31d-90d,False,False,True,1.0,0.0,0.0
A04601,loans,9951389.501592549,31d-90d,True,False,False,0.65,0.0,0.85
A04602,corporate_bonds,833138.9642327358,91d-1y,True,False,False,0.2,0.0,0.5
A04603,corporate_non_operational,1472902.8323744712,overnight,False,True,False,1.0,0.5,0.0
A04604,equities,17105097.56532796,31d-90d,True,False,False,0.45,0.0,0.85
A04605,retail_less_stable,11053807.746119572,>1y,False,True,False,1.0,0.9,0.0
A04606,loans,1638051.4846368409,>1y,True,False,False,0.65,0.0,0.85
A04607,retail_stable,5443307.008613828,91d-1y,False,True,False,1.0,0.95,0.0
A04608,retail_less_stable,6630688.648003742,8d-30d,False,True,False,1.0,0.9,0.0
A04609,retail_less_stable,3652987.29278997,8d-30d,False,True,False,1.0,0.9,0.0
A04610,corporate_operational,1087104.86859301,overnight,False,True,False,1.0,0.5,0.0
A04611,retail_stable,10465983.63990559,overnight,False,True,False,1.0,0.95,0.0
A04612,treasury_hqla,946273.0581044666,8d-30d,True,False,False,0.05,0.0,0.05
A04613,retail_less_stable,1382220.9835959089,2d-7d,False,True,False,1.0,0.9,0.0
A04614,wholesale_unsecured,17962283.75511563,8d-30d,False,True,False,1.0,0.0,0.0
A04615,equities,10370693.566063294,overnight,True,False,False,0.45,0.0,0.85
A04616,retail_stable,2620606.9010218494,overnight,False,True,False,1.0,0.95,0.0
A04617,treasury_hqla,15147100.490499752,>1y,True,False,False,0.05,0.0,0.05
A04618,corporate_bonds,7071230.354211619,91d-1y,True,False,False,0.2,0.0,0.5
A04619,corporate_non_operational,13139503.544517301,8d-30d,False,True,False,1.0,0.5,0.0
A04620,loans,1770602.354898581,31d-90d,True,False,False,0.65,0.0,0.85
A04621,retail_less_stable,6836125.21012097,overnight,False,True,False,1.0,0.9,0.0
A04622,treasury_hqla,952913.2848352343,91d-1y,True,False,False,0.05,0.0,0.05
A04623,corporate_operational,1636896.6163126682,2d-7d,False,True,False,1.0,0.5,0.0
A04624,retail_less_stable,29710960.53082513,8d-30d,False,True,False,1.0,0.9,0.0
A04625,treasury_hqla,14507977.194241194,91d-1y,True,False,False,0.05,0.0,0.05
A04626,wholesale_unsecured,1594621.60638861,31d-90d,False,True,False,1.0,0.0,0.0
A04627,retail_stable,1118844.3085342797,overnight,False,True,False,1.0,0.95,0.0
A04628,retail_less_stable,2408346.6347331023,91d-1y,False,True,False,1.0,0.9,0.0
A04629,loans,2554198.635359116,>1y,True,False,False,0.65,0.0,0.85
A04630,corporate_bonds,478676.6592897253,>1y,True,False,False,0.2,0.0,0.5
A04631,treasury_hqla,1809947.7209179245,31d-90d,True,False,False,0.05,0.0,0.05
A04632,committed_facilities,16733218.976637416,31d-90d,False,False,True,1.0,0.0,0.0
A04633,loans,13320245.957145093,>1y,True,False,False,0.65,0.0,0.85
A04634,wholesale_unsecured,279045.9899282133,overnight,False,True,False,1.0,0.0,0.0
A04635,retail_less_stable,1762997.1282725204,2d-7d,False,True,False,1.0,0.9,0.0
A04636,treasury_hqla,1237708.8914476135,2d-7d,True,False,False,0.05,0.0,0.05
A04637,loans,1864749.8422783604,31d-90d,True,False,False,0.65,0.0,0.85
A04638,retail_stable,977683.208342934,>1y,False,True,False,1.0,0.95,0.0
A04639,corporate_non_operational,2899639.7021521255,2d-7d,False,True,False,1.0,0.5,0.0
A04640,retail_less_stable,9661802.81439727,31d-90d,False,True,False,1.0,0.9,0.0
A04641,wholesale_unsecured,3799741.677821972,>1y,False,True,False,1.0,0.0,0.0
A04642,loans,6049696.472718915,31d-90d,True,False,False,0.65,0.0,0.85
A04643,corporate_non_operational,2804893.432645237,overnight,False,True,False,1.0,0.5,0.0
A04644,committed_facilities,5992259.336286699,31d-90d,False,False,True,1.0,0.0,0.0
A04645,corporate_operational,1114830.9651945317,31d-90d,False,True,False,1.0,0.5,0.0
A04646,corporate_operational,7177809.186291621,31d-90d,False,True,False,1.0,0.5,0.0
A04647,loans,1285776.532324745,>1y,True,False,False,0.65,0.0,0.85
A04648,retail_stable,3892011.6275052987,overnight,False,True,False,1.0,0.95,0.0
A04649,treasury_hqla,544738.5906331694,2d-7d,True,False,False,0.05,0.0,0.05
A04650,retail_less_stable,875561.7692083957,overnight,False,True,False,1.0,0.9,0.0
A04651,corporate_non_operational,10227355.803713785,31d-90d,False,True,False,1.0,0.5,0.0
A04652,retail_less_stable,7509149.93350644,overnight,False,True,False,1.0,0.9,0.0
A04653,loans,5464629.568362219,>1y,True,False,False,0.65,0.0,0.85
A04654,retail_stable,7927694.486791905,8d-30d,False,True,False,1.0,0.95,0.0
A04655,corporate_non_operational,1011699.8149891198,overnight,False,True,False,1.0,0.5,0.0
A04656,committed_facilities,4184624.00586488,>1y,False,False,True,1.0,0.0,0.0
A04657,retail_stable,1522336.7322812486,91d-1y,False,True,False,1.0,0.95,0.0
A04658,treasury_hqla,2366751.8105748245,8d-30d,True,False,False,0.05,0.0,0.05
A04659,retail_stable,4625795.241854601,>1y,False,True,False,1.0,0.95,0.0
A04660,loans,3289579.483023027,91d-1y,True,False,False,0.65,0.0,0.85
A04661,treasury_hqla,1946393.4785939553,91d-1y,True,False,False,0.05,0.0,0.05
A04662,loans,4886821.323617602,8d-30d,True,False,False,0.65,0.0,0.85
A04663,retail_less_stable,805749.628342866,overnight,False,True,False,1.0,0.9,0.0
A04664,corporate_operational,3683283.0065141795,2d-7d,False,True,False,1.0,0.5,0.0
A04665,corporate_bonds,890129.3352904827,91d-1y,True,False,False,0.2,0.0,0.5
A04666,retail_less_stable,6279604.923515454,overnight,False,True,False,1.0,0.9,0.0
A04667,corporate_operational,12860283.691762958,31d-90d,False,True,False,1.0,0.5,0.0
A04668,corporate_bonds,6427614.928263669,>1y,True,False,False,0.2,0.0,0.5
A04669,corporate_bonds,4327638.736790334,>1y,True,False,False,0.2,0.0,0.5
A04670,treasury_hqla,602044.6588358218,>1y,True,False,False,0.05,0.0,0.05
A04671,retail_less_stable,533318.9955973205,31d-90d,False,True,False,1.0,0.9,0.0
A04672,retail_less_stable,882405.0598709581,31d-90d,False,True,False,1.0,0.9,0.0
A04673,corporate_bonds,1273018.4587867362,91d-1y,True,False,False,0.2,0.0,0.5
A04674,treasury_hqla,466775.400581812,8d-30d,True,False,False,0.05,0.0,0.05
A04675,corporate_bonds,1859637.9894106265,2d-7d,True,False,False,0.2,0.0,0.5
A04676,retail_stable,3665983.137491154,>1y,False,True,False,1.0,0.95,0.0
A04677,retail_less_stable,2816916.481938556,2d-7d,False,True,False,1.0,0.9,0.0
A04678,retail_less_stable,837725.5204176316,overnight,False,True,False,1.0,0.9,0.0
A04679,retail_stable,1946461.800151655,>1y,False,True,False,1.0,0.95,0.0
A04680,loans,6568948.971516719,>1y,True,False,False,0.65,0.0,0.85
A04681,corporate_non_operational,2227505.8879833957,31d-90d,False,True,False,1.0,0.5,0.0
A04682,corporate_operational,4489517.414168536,8d-30d,False,True,False,1.0,0.5,0.0
A04683,loans,2926264.331076896,91d-1y,True,False,False,0.65,0.0,0.85
A04684,corporate_bonds,2035253.3642047793,8d-30d,True,False,False,0.2,0.0,0.5
A04685,corporate_operational,2161316.373913365,8d-30d,False,True,False,1.0,0.5,0.0
A04686,loans,6184955.522371846,8d-30d,True,False,False,0.65,0.0,0.85
A04687,committed_facilities,1224609.1231735682,>1y,False,False,True,1.0,0.0,0.0
A04688,loans,13455118.520953784,91d-1y,True,False,False,0.65,0.0,0.85
A04689,retail_stable,3435252.372742138,31d-90d,False,True,False,1.0,0.95,0.0
A04690,retail_stable,25633860.557893544,31d-90d,False,True,False,1.0,0.95,0.0
A04691,loans,3480935.3857088853,91d-1y,True,False,False,0.65,0.0,0.85
A04692,corporate_non_operational,4857521.583556561,overnight,False,True,False,1.0,0.5,0.0
A04693,retail_less_stable,817591.6714940865,8d-30d,False,True,False,1.0,0.9,0.0
A04694,retail_stable,891715.0846446153,overnight,False,True,False,1.0,0.95,0.0
A04695,loans,1280059.3279132338,>1y,True,False,False,0.65,0.0,0.85
A04696,retail_stable,2714219.8985018097,8d-30d,False,True,False,1.0,0.95,0.0
A04697,loans,6761470.864554467,8d-30d,True,False,False,0.65,0.0,0.85
A04698,retail_less_stable,1050596.0340166597,8d-30d,False,True,False,1.0,0.9,0.0
A04699,corporate_operational,17338706.995035376,overnight,False,True,False,1.0,0.5,0.0
A04700,corporate_non_operational,1328299.5441902129,overnight,False,True,False,1.0,0.5,0.0
A04701,loans,2543442.322239018,>1y,True,False,False,0.65,0.0,0.85
A04702,corporate_non_operational,1254159.9222003096,overnight,False,True,False,1.0,0.5,0.0
A04703,retail_less_stable,5874527.847749814,91d-1y,False,True,False,1.0,0.9,0.0
A04704,wholesale_unsecured,3819312.3091526777,2d-7d,False,True,False,1.0,0.0,0.0
A04705,retail_stable,2510065.8528950415,8d-30d,False,True,False,1.0,0.95,0.0
A04706,retail_less_stable,1121456.2215388108,91d-1y,False,True,False,1.0,0.9,0.0
A04707,wholesale_unsecured,8449688.956096046,8d-30d,False,True,False,1.0,0.0,0.0
A04708,corporate_operational,1700904.2844832598,31d-90d,False,True,False,1.0,0.5,0.0
A04709,retail_stable,7961430.4042291045,overnight,False,True,False,1.0,0.95,0.0
A04710,corporate_operational,2766297.794885323,overnight,False,True,False,1.0,0.5,0.0
A04711,retail_stable,1422521.1989277692,8d-30d,False,True,False,1.0,0.95,0.0
A04712,treasury_hqla,2425255.764703095,91d-1y,True,False,False,0.05,0.0,0.05
A04713,retail_stable,1110368.4612284347,31d-90d,False,True,False,1.0,0.95,0.0
A04714,corporate_non_operational,5859705.049656938,overnight,False,True,False,1.0,0.5,0.0
A04715,retail_less_stable,2838021.609269792,overnight,False,True,False,1.0,0.9,0.0
A04716,retail_less_stable,5909120.8640383165,91d-1y,False,True,False,1.0,0.9,0.0
A04717,treasury_hqla,10726685.537356608,>1y,True,False,False,0.05,0.0,0.05
A04718,loans,1751811.0806527184,>1y,True,False,False,0.65,0.0,0.85
A04719,retail_stable,741511.0614648716,2d-7d,False,True,False,1.0,0.95,0.0
A04720,retail_stable,2395543.7643053215,2d-7d,False,True,False,1.0,0.95,0.0
A04721,loans,9082548.754543602,31d-90d,True,False,False,0.65,0.0,0.85
A04722,loans,3475000.9331419887,>1y,True,False,False,0.65,0.0,0.85
A04723,loans,11934570.282072993,8d-30d,True,False,False,0.65,0.0,0.85
A04724,corporate_operational,1008864.9310311854,8d-30d,False,True,False,1.0,0.5,0.0
A04725,corporate_operational,3903613.5090911686,8d-30d,False,True,False,1.0,0.5,0.0
A04726,treasury_hqla,10924208.983636554,31d-90d,True,False,False,0.05,0.0,0.05
A04727,retail_stable,2738170.7577301776,31d-90d,False,True,False,1.0,0.95,0.0
A04728,treasury_hqla,6460334.287979161,>1y,True,False,False,0.05,0.0,0.05
A04729,retail_less_stable,2437644.177682823,91d-1y,False,True,False,1.0,0.9,0.0
A04730,retail_stable,5415995.733739238,overnight,False,True,False,1.0,0.95,0.0
A04731,committed_facilities,4107112.7614527154,91d-1y,False,False,True,1.0,0.0,0.0
A04732,retail_stable,7477192.724909722,overnight,False,True,False,1.0,0.95,0.0
A04733,retail_stable,6462178.721151449,8d-30d,False,True,False,1.0,0.95,0.0
A04734,loans,7148525.373717919,91d-1y,True,False,False,0.65,0.0,0.85
A04735,retail_stable,18331517.29580214,2d-7d,False,True,False,1.0,0.95,0.0
A04736,treasury_hqla,1853048.2978964827,>1y,True,False,False,0.05,0.0,0.05
A04737,loans,6091779.159257087,91d-1y,True,False,False,0.65,0.0,0.85
A04738,loans,7166320.593931712,>1y,True,False,False,0.65,0.0,0.85
A04739,treasury_hqla,1497247.6080958303,2d-7d,True,False,False,0.05,0.0,0.05
A04740,retail_stable,1914115.3604997084,overnight,False,True,False,1.0,0.95,0.0
A04741,retail_less_stable,989485.7858074617,overnight,False,True,False,1.0,0.9,0.0
A04742,corporate_bonds,4020688.522306267,91d-1y,True,False,False,0.2,0.0,0.5
A04743,loans,4847987.118912107,31d-90d,True,False,False,0.65,0.0,0.85
A04744,loans,7511419.90279367,91d-1y,True,False,False,0.65,0.0,0.85
A04745,corporate_non_operational,1078319.9747590793,overnight,False,True,False,1.0,0.5,0.0
A04746,wholesale_unsecured,120954.50700309512,>1y,False,True,False,1.0,0.0,0.0
A04747,retail_stable,1604334.2625664892,91d-1y,False,True,False,1.0,0.95,0.0
A04748,corporate_operational,398609.4259590844,overnight,False,True,False,1.0,0.5,0.0
A04749,corporate_operational,3368311.1980747813,91d-1y,False,True,False,1.0,0.5,0.0
A04750,loans,630567.9246180913,>1y,True,False,False,0.65,0.0,0.85
A04751,loans,8335120.278531914,8d-30d,True,False,False,0.65,0.0,0.85
A04752,loans,5578771.3973358,91d-1y,True,False,False,0.65,0.0,0.85
A04753,loans,3608905.4359038603,91d-1y,True,False,False,0.65,0.0,0.85
A04754,retail_less_stable,2840964.9329372942,2d-7d,False,True,False,1.0,0.9,0.0
A04755,treasury_hqla,8737676.233321441,>1y,True,False,False,0.05,0.0,0.05
A04756,retail_stable,1964597.488291878,8d-30d,False,True,False,1.0,0.95,0.0
A04757,corporate_operational,4461961.999498256,overnight,False,True,False,1.0,0.5,0.0
A04758,wholesale_unsecured,3086332.9424798125,8d-30d,False,True,False,1.0,0.0,0.0
A04759,corporate_operational,3317412.4554217635,overnight,False,True,False,1.0,0.5,0.0
A04760,loans,761543.3692971042,31d-90d,True,False,False,0.65,0.0,0.85
A04761,retail_less_stable,1505651.2351635722,8d-30d,False,True,False,1.0,0.9,0.0
A04762,loans,4198630.700461449,overnight,True,False,False,0.65,0.0,0.85
A04763,corporate_non_operational,1549697.6892063315,8d-30d,False,True,False,1.0,0.5,0.0
A04764,equities,1750453.5824064529,31d-90d,True,False,False,0.45,0.0,0.85
A04765,loans,9396616.740871945,>1y,True,False,False,0.65,0.0,0.85
A04766,treasury_hqla,454036.8649254795,91d-1y,True,False,False,0.05,0.0,0.05
A04767,treasury_hqla,1485593.696443407,>1y,True,False,False,0.05,0.0,0.05
A04768,retail_stable,2054808.412388739,overnight,False,True,False,1.0,0.95,0.0
A04769,retail_stable,453494.90075495007,8d-30d,False,True,False,1.0,0.95,0.0
A04770,loans,4824249.5635915985,91d-1y,True,False,False,0.65,0.0,0.85
A04771,corporate_bonds,1720692.5663599607,91d-1y,True,False,False,0.2,0.0,0.5
A04772,corporate_bonds,1596830.142825828,>1y,True,False,False,0.2,0.0,0.5
A04773,loans,7560122.946310579,91d-1y,True,False,False,0.65,0.0,0.85
A04774,loans,8231969.017809476,91d-1y,True,False,False,0.65,0.0,0.85
A04775,corporate_non_operational,2169996.420271165,>1y,False,True,False,1.0,0.5,0.0
A04776,corporate_operational,1464887.3218021917,8d-30d,False,True,False,1.0,0.5,0.0
A04777,treasury_hqla,3910991.046774247,8d-30d,True,False,False,0.05,0.0,0.05
A04778,retail_stable,3742859.2286306676,overnight,False,True,False,1.0,0.95,0.0
A04779,loans,1113845.6418789506,>1y,True,False,False,0.65,0.0,0.85
A04780,wholesale_unsecured,751405.7201372558,overnight,False,True,False,1.0,0.0,0.0
A04781,treasury_hqla,25549320.215498354,91d-1y,True,False,False,0.05,0.0,0.05
A04782,corporate_non_operational,5692654.186882959,overnight,False,True,False,1.0,0.5,0.0
A04783,retail_stable,1317254.8781457106,2d-7d,False,True,False,1.0,0.95,0.0
A04784,committed_facilities,4057030.953682591,8d-30d,False,False,True,1.0,0.0,0.0
A04785,corporate_operational,12175987.007442823,31d-90d,False,True,False,1.0,0.5,0.0
A04786,retail_stable,3152836.462134518,overnight,False,True,False,1.0,0.95,0.0
A04787,loans,1141947.5939094713,overnight,True,False,False,0.65,0.0,0.85
A04788,retail_stable,1411708.5062791372,2d-7d,False,True,False,1.0,0.95,0.0
A04789,corporate_operational,3330285.5002416912,31d-90d,False,True,False,1.0,0.5,0.0
A04790,retail_less_stable,1355033.1945765552,overnight,False,True,False,1.0,0.9,0.0
A04791,treasury_hqla,2704312.3535402217,8d-30d,True,False,False,0.05,0.0,0.05
A04792,committed_facilities,7361742.123119597,91d-1y,False,False,True,1.0,0.0,0.0
A04793,committed_facilities,927651.6046427017,91d-1y,False,False,True,1.0,0.0,0.0
A04794,loans,969777.6954904359,overnight,True,False,False,0.65,0.0,0.85
A04795,treasury_hqla,15504837.563956024,2d-7d,True,False,False,0.05,0.0,0.05
A04796,loans,3110654.5114455577,31d-90d,True,False,False,0.65,0.0,0.85
A04797,retail_stable,2811819.7145458832,8d-30d,False,True,False,1.0,0.95,0.0
A04798,retail_stable,1498093.1170887784,overnight,False,True,False,1.0,0.95,0.0
A04799,retail_stable,1654665.7953527896,31d-90d,False,True,False,1.0,0.95,0.0
A04800,retail_stable,7939084.379272587,91d-1y,False,True,False,1.0,0.95,0.0
A04801,retail_stable,1786962.9773844036,overnight,False,True,False,1.0,0.95,0.0
A04802,retail_less_stable,11402577.231648488,overnight,False,True,False,1.0,0.9,0.0
A04803,retail_less_stable,5903895.136739269,8d-30d,False,True,False,1.0,0.9,0.0
A04804,retail_stable,8281115.254830074,>1y,False,True,False,1.0,0.95,0.0
A04805,loans,13915651.775276177,8d-30d,True,False,False,0.65,0.0,0.85
A04806,loans,653653.1469250782,91d-1y,True,False,False,0.65,0.0,0.85
A04807,retail_less_stable,5071069.479687669,overnight,False,True,False,1.0,0.9,0.0
A04808,treasury_hqla,805444.8693742544,8d-30d,True,False,False,0.05,0.0,0.05
A04809,retail_stable,2170889.8846478276,8d-30d,False,True,False,1.0,0.95,0.0
A04810,retail_stable,2533705.802007053,2d-7d,False,True,False,1.0,0.95,0.0
A04811,corporate_bonds,1190591.5058032442,>1y,True,False,False,0.2,0.0,0.5
A04812,retail_less_stable,1966697.2953989184,overnight,False,True,False,1.0,0.9,0.0
A04813,loans,1460057.397652829,91d-1y,True,False,False,0.65,0.0,0.85
A04814,treasury_hqla,2741908.4100561035,>1y,True,False,False,0.05,0.0,0.05
A04815,loans,6930422.784474464,2d-7d,True,False,False,0.65,0.0,0.85
A04816,loans,3024950.6952006095,>1y,True,False,False,0.65,0.0,0.85
A04817,equities,3435741.8044072455,91d-1y,True,False,False,0.45,0.0,0.85
A04818,retail_stable,1621702.8619449956,2d-7d,False,True,False,1.0,0.95,0.0
A04819,retail_stable,6421312.373500341,8d-30d,False,True,False,1.0,0.95,0.0
A04820,retail_stable,905858.0882701406,overnight,False,True,False,1.0,0.95,0.0
